Date,WindPower,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2020/10/4 16:30,35804,9.2,36584,325,7.5,58,928,9.4,35804,
2020/10/4 16:45,33283,9.3,37008,322,7.2,60,929,9.3,33283,
2020/10/4 17:00,26270,9.4,37431,319,6.9,62,929,8.5,26270,
2020/10/4 17:15,32482,9.6,37487,318,6.5,64,929,9.3,32482,
2020/10/4 17:30,28511,9.6,37175,319,6.1,65,929,8.6,28511,
2020/10/4 17:45,28982,9.7,36864,320,5.6,67,929,8.7,28982,
2020/10/4 18:00,29579,9.8,36552,322,5.2,68,929,8.9,29579,
2020/10/4 18:15,30923,9.8,36212,324,4.9,69,929,9,30923,
2020/10/4 18:30,26895,9.6,35843,326,4.6,70,929,8.5,26895,
2020/10/4 18:45,31848,9.6,35474,329,4.3,71,930,8.9,31848,
2020/10/4 19:00,23861,9.4,35105,332,4,72,930,8,23861,
2020/10/4 19:15,22472,9.3,34075,335,3.8,72,930,8,22472,
2020/10/4 19:30,13639,8.9,32382,339,3.7,73,930,6.8,13639,
2020/10/4 19:45,12770,8.6,30689,342,3.5,74,931,6.7,12770,
2020/10/4 20:00,20151,8.3,28996,347,3.4,75,931,7.9,20151,
2020/10/4 20:15,19061,8.1,27362,349,3.2,75,931,7.6,19061,
2020/10/4 20:30,13433,7.9,25786,350,3,76,931,6.8,13433,
2020/10/4 20:45,13304,7.6,24211,351,2.9,77,931,6.7,13304,
2020/10/4 21:00,19631,7.4,22635,351,2.7,78,931,7.7,19631,
2020/10/4 21:15,25065,7.2,21192,351,2.5,78,931,8.3,25065,
2020/10/4 21:30,28799,7,19882,349,2.2,79,931,8.8,28799,
2020/10/4 21:45,32255,6.8,18571,347,2,80,931,9.1,32255,
2020/10/4 22:00,30235,6.6,17261,345,1.7,81,931,8.8,30235,
2020/10/4 22:15,31595,6.5,16428,342,1.5,81,931,9,31595,
2020/10/4 22:30,31460,6.5,16073,339,1.3,82,931,9,31460,
2020/10/4 22:45,29361,6.4,15717,336,1.2,82,931,8.5,29361,
2020/10/4 23:00,22243,6.5,15362,333,1,83,931,7.9,22243,
2020/10/4 23:15,20794,6.6,15773,329,0.8,83,931,7.8,20794,
2020/10/4 23:30,17781,6.7,16951,323,0.6,84,931,7.4,17781,
2020/10/4 23:45,21212,6.9,18129,319,0.5,85,931,7.8,21212,
2020/10/5 0:00,22783,7.3,23282,311,0.1,84,931,8.1,22783,
2020/10/5 0:15,23618,7.5,24308,310,0,84,931,8.3,23618,
2020/10/5 0:30,18096,7.7,24695,310,0,84,931,7.5,18096,
2020/10/5 0:45,14643,7.7,25081,309,-0.1,83,931,6.7,14643,
2020/10/5 1:00,12899,7.9,25468,309,-0.1,83,931,6.7,12899,
2020/10/5 1:15,12087,8,25602,309,-0.1,83,931,6.7,12087,
2020/10/5 1:30,11908,8,25483,310,-0.2,83,931,6.4,11908,
2020/10/5 1:45,11228,7.9,25364,310,-0.3,82,931,6.5,11228,
2020/10/5 2:00,10593,7.9,25245,311,-0.4,82,931,6.3,10593,
2020/10/5 2:15,11282,7.9,25018,311,-0.5,82,931,6.4,11282,
2020/10/5 2:30,11745,7.8,24683,311,-0.6,82,931,6.5,11745,
2020/10/5 2:45,11833,7.7,24347,311,-0.7,83,931,6.6,11833,
2020/10/5 3:00,11268,7.7,24012,311,-0.8,83,931,6.5,11268,
2020/10/5 3:15,10588,7.7,23288,311,-1,83,931,6.4,10588,
2020/10/5 3:30,7795,7.5,22176,311,-1.1,83,931,5.8,7795,
2020/10/5 3:45,6784,7.4,21064,311,-1.2,84,931,5.3,6784,
2020/10/5 4:00,11782,7.3,19952,311,-1.3,84,931,6.5,11782,
2020/10/5 4:15,17087,7.2,18994,312,-1.5,84,931,7.4,17087,
2020/10/5 4:30,16915,7.2,18189,312,-1.6,85,931,7.4,16915,
2020/10/5 4:45,13778,7,17384,312,-1.7,85,931,7,13778,
2020/10/5 5:00,10560,6.9,16579,313,-1.8,86,931,6.4,10560,
2020/10/5 5:15,9961,6.9,15885,313,-1.9,86,931,6.4,9961,
2020/10/5 5:30,11319,6.8,15300,313,-2,86,931,6.4,11319,
2020/10/5 5:45,10286,6.7,14715,312,-2.1,86,931,6.4,10286,
2020/10/5 6:00,9124,6.7,14130,311,-2.2,86,931,6.2,9124,
2020/10/5 6:15,7490,6.7,13763,311,-2.1,86,931,5.8,7490,
2020/10/5 6:30,9002,6.7,13613,310,-2,85,931,6.1,9002,
2020/10/5 6:45,10972,6.8,13463,309,-1.8,84,932,6.4,10972,
2020/10/5 7:00,11164,6.8,13313,308,-1.7,83,932,6.5,11164,
2020/10/5 7:15,10346,6.9,13117,307,-1.3,82,932,6.3,10346,
2020/10/5 7:30,11202,6.9,12875,306,-0.8,80,932,6.4,11202,
2020/10/5 7:45,10687,6.9,12633,306,-0.2,78,932,6.4,10687,
2020/10/5 8:00,9639,6.9,11991.2903225806,304,0.3,76,932,6.2,9639,
2020/10/5 8:15,8736,6.7,11312.9032258065,303,0.9,74,932,6,8736,
2020/10/5 8:30,7861,6.4,10189.3548387097,303,1.5,72,932,6,7861,
2020/10/5 8:45,6535,5.9,9066.7741935484,303,2.1,70,932,5.5,6535,
2020/10/5 9:00,6536,5.6,7943.2258064516,303,2.7,68,932,5.4,6536,
2020/10/5 9:15,6647,5.3,7307.4193548387,303,3.3,66,932,5.5,6647,
2020/10/5 9:30,5903,5.1,7158.3870967742,306,3.8,63,932,5.2,5903,
2020/10/5 9:45,5807,4.9,7008.3870967742,308,4.3,61,932,5.2,5807,
2020/10/5 10:00,4961,4.8,6859.3548387097,311,4.8,58,932,5,4961,
2020/10/5 10:15,3336,4.6,6679.3548387097,312,5.3,56,932,4.5,3336,
2020/10/5 10:30,2554,4.5,6468.3870967742,315,5.6,54,932,4.3,2554,
2020/10/5 10:45,2411,4.4,6258.3870967742,317,5.9,52,932,4.3,2411,
2020/10/5 11:00,3231,4.3,6047.4193548387,320,6.2,50,932,4.5,3231,
2020/10/5 11:15,2881,4.4,6187.7419354839,321,6.5,48,932,4.6,2881,
2020/10/5 11:30,2926,4.5,6678.3870967742,320,6.7,47,932,4.6,2926,
2020/10/5 11:45,3532,4.8,7170,321,7,46,931,4.8,3532,
2020/10/5 12:00,2588,4.9,7660.6451612903,321,7.2,45,931,4.6,2588,
2020/10/5 12:15,2591,5,7862.9032258065,321,7.3,44,931,4.6,2591,
2020/10/5 12:30,1326,5,7774.8387096774,320,7.4,44,931,4.1,1326,
2020/10/5 12:45,1087,5,7687.7419354839,318,7.4,43,931,4.1,1087,
2020/10/5 13:00,986,4.9,7599.6774193548,317,7.5,43,931,4,986,
2020/10/5 13:15,1037,4.8,7654.8387096774,315,7.5,43,931,4,1037,
2020/10/5 13:30,100,4.8,7853.2258064516,313,7.5,43,931,3.3,100,
2020/10/5 13:45,-55,4.8,8051.6129032258,312,7.4,44,930,3.1,-55,
2020/10/5 14:00,273,4.8,8250,310,7.4,44,930,3.5,273,
2020/10/5 14:15,-66,4.8,8359.3548387097,309,7.4,44,930,3,-66,
2020/10/5 14:30,-137,4.8,8380.6451612903,307,7.3,44,930,2.7,-137,
2020/10/5 14:45,-136,4.8,8401.935484,306,7.3,43,930,2.9,-136,
2020/10/5 15:00,53,4.8,8423.2258064516,304,7.2,43,930,3.2,53,
2020/10/5 15:15,-84,4.8,8532.5806451613,303,7.2,43,930,3,-84,
2020/10/5 15:30,391,4.9,8730,302,7.1,43,930,3.2,391,
2020/10/5 15:45,204,4.8,8927.4193548387,301,7.1,43,930,2.9,204,
2020/10/5 16:00,692,4.9,9124.8387096774,301,7,43,930,3.1,692,
2020/10/5 16:15,530,5,9449.0322580645,300,6.9,44,930,3.3,530,
2020/10/5 16:30,584,5,9900,299,6.7,45,930,3.6,584,
2020/10/5 16:45,2078,5.1,10350.9677419355,297,6.5,46,930,4.5,2078,
2020/10/5 17:00,2244,5.1,10801.935483871,296,6.3,47,930,4.5,2244,
2020/10/5 17:15,2311,5.3,11454.1935483871,295,6,48,930,4.5,2311,
2020/10/5 17:30,1355,5.5,12306.7741935484,294,5.7,49,930,4.2,1355,
2020/10/5 17:45,1234,5.6,13160.3225806452,293,5.4,50,931,4,1234,
2020/10/5 18:00,2368,5.8,14012.9032258065,292,5.1,51,931,4.7,2368,
2020/10/5 18:15,3146,6.1,15171.2903225806,292,4.8,53,931,5,3146,
2020/10/5 18:30,5438,6.5,16633.5483870968,292,4.6,54,931,5.4,5438,
2020/10/5 18:45,7705,6.8,18096.7741935484,292,4.5,55,931,5.6,7705,
2020/10/5 19:00,10522,7.1,19559.0322580645,292,4.3,56,931,6.6,10522,
2020/10/5 19:15,15288,7.3,20477.4193548387,293,4.1,56,931,7.3,15288,
2020/10/5 19:30,16517,7.3,20850,293,3.9,57,931,7.5,16517,
2020/10/5 19:45,15066,7.5,21223.5483870968,295,3.7,58,931,7.2,15066,
2020/10/5 20:00,13085,7.5,22316,295,3.5,59,931,6.9,13085,
2020/10/5 20:15,11602,7.5,22189,297,3.3,59,931,6.9,11602,
2020/10/5 20:30,10419,7.5,21549,298,3.2,59,931,6.5,10419,
2020/10/5 20:45,8173,7.3,20908,299,3.1,60,931,6.1,8173,
2020/10/5 21:00,5112,7.3,20268,300,3,60,931,5.5,5112,
2020/10/5 21:15,3544,7.1,19540,301,2.7,61,931,5,3544,
2020/10/5 21:30,2401,7.1,18723,302,2.4,62,931,4.6,2401,
2020/10/5 21:45,1536,7,17906,304,2,63,931,4.1,1536,
2020/10/5 22:00,1745,7,17089,305,1.7,64,931,4.1,1745,
2020/10/5 22:15,2257,6.9,16368,306,1.4,66,931,4.1,2257,
2020/10/5 22:30,2647,6.8,15743,306,1.2,67,931,4.5,2647,
2020/10/5 22:45,2668,6.7,15118,307,1,68,931,4.4,2668,
2020/10/5 23:00,2645,6.6,14493,307,0.8,69,931,4.7,2645,
2020/10/5 23:15,2903,6.6,13752,308,0.6,69,931,4.7,2903,
2020/10/5 23:30,2531,6.5,12895,309,0.5,70,931,4.4,2531,
2020/10/5 23:45,2151,6.4,12038,310,0.3,71,931,4.3,2151,
2020/10/6 0:00,2695,5.8,9632,323,-0.3,73,931,4.7,2695,
2020/10/6 0:15,3168,5.6,8889,325,-0.4,74,931,4.8,3168,
2020/10/6 0:30,2909,5.5,8397,327,-0.4,74,931,4.8,2909,
2020/10/6 0:45,3483,5.4,7906,327,-0.4,74,932,4.9,3483,
2020/10/6 1:00,4112,5.2,7414,329,-0.4,74,932,5.2,4112,
2020/10/6 1:15,4531,5.2,7011,330,-0.4,74,932,5.2,4531,
2020/10/6 1:30,5898,5.2,6696,330,-0.3,74,932,5.6,5898,
2020/10/6 1:45,6357,5.2,6381,331,-0.2,73,932,5.7,6357,
2020/10/6 2:00,6648,5.2,6066,331,-0.1,73,932,5.8,6648,
2020/10/6 2:15,6419,5.2,5775,331,-0.1,73,932,5.8,6419,
2020/10/6 2:30,5793,5.1,5507,332,0,72,932,5.5,5793,
2020/10/6 2:45,4930,5.1,5240,333,0.1,72,932,5.4,4930,
2020/10/6 3:00,4574,4.9,4972,333,0.2,71,932,5.3,4574,
2020/10/6 3:15,4497,4.9,4960.0021202873,334,0.2,71,932,5.4,4497,
2020/10/6 3:30,5312,4.8,4960.0016535989,334,0.2,71,932,5.4,5312,
2020/10/6 3:45,6625,4.7,4960.0042164859,333,0.1,71,932,5.7,6625,
2020/10/6 4:00,8027,4.6,4960.0037510423,333,0.1,71,932,6.1,8027,
2020/10/6 4:15,10375,4.6,4960.0022287586,331,0.1,71,932,6.5,10375,
2020/10/6 4:30,11233,4.5,4960.004297,329,0,72,932,6.6,11233,
2020/10/6 4:45,11031,4.6,4960.001404,327,-0.1,72,932,6.6,11031,
2020/10/6 5:00,11419,4.6,4960.0018616033,326,-0.2,73,932,6.7,11419,
2020/10/6 5:15,11389,4.7,4960.002414,324,-0.4,73,932,6.8,11389,
2020/10/6 5:30,11840,4.8,4960.0000272492,323,-0.5,73,932,6.8,11840,
2020/10/6 5:45,11466,5,4960.0029338423,322,-0.6,74,932,6.7,11466,
2020/10/6 6:00,12241,5,4960.0000727381,321,-0.7,74,932,6.7,12241,
2020/10/6 6:15,13054,5.1,4960.0017012254,320,-0.8,74,932,6.7,13054,
2020/10/6 6:30,11740,5.2,4960.0030204373,320,-0.8,74,932,6.5,11740,
2020/10/6 6:45,11207,5.2,5140,320,-0.9,75,932,6.6,11207,
2020/10/6 7:00,10970,5.3,5399,320,-0.9,75,932,6.6,10970,
2020/10/6 7:15,10232,5.3,5475,320,-0.7,74,932,6.4,10232,
2020/10/6 7:30,9304,5.2,5370,320,-0.3,73,932,6.2,9304,
2020/10/6 7:45,9170,5.1,5265,321,0.1,71,933,6,9170,
2020/10/6 8:00,6192,5,5160,322,0.5,70,933,5.4,6192,
2020/10/6 8:15,4389,4.7,4960.0027037068,322,1,68,933,4.9,4389,
2020/10/6 8:30,4684,4.3,4960.0035880624,322,1.6,65,933,4.8,4684,
2020/10/6 8:45,3540,3.9,4960.0025111621,322,2.2,62,933,4.7,3540,
2020/10/6 9:00,2988,3.6,4960.0016415211,322,2.8,59,933,4.6,2988,
2020/10/6 9:15,2767,3.3,4960.0020561959,322,3.3,55,933,4.5,2767,
2020/10/6 9:30,2274,3.3,4960.0011149362,325,3.7,52,933,4.3,2274,
2020/10/6 9:45,2297,3.3,4960.0001644633,329,4.2,48,933,4.3,2297,
2020/10/6 10:00,3035,3.3,4960.0036566537,331,4.6,45,933,4.6,3035,
2020/10/6 10:15,3406,3.3,4960.0010569561,333,4.9,42,933,4.7,3406,
2020/10/6 10:30,2276,3.2,4960.0005349374,332,5.1,41,933,4.2,2276,
2020/10/6 10:45,462,3.1,4960.0006302807,331,5.3,40,933,3.5,462,
2020/10/6 11:00,-199,3,4960.0033568689,330,5.5,39,933,3,-199,
2020/10/6 11:15,-112,3,4960.0041545259,330,5.7,38,933,3,-112,
2020/10/6 11:30,1135,3,4960.0006345599,330,5.8,38,933,3.7,1135,
2020/10/6 11:45,760,2.9,4960.0037723596,329,5.9,38,932,3.4,760,
2020/10/6 12:00,786,2.9,4960.000093,329,6,38,932,4.1,786,
2020/10/6 12:15,1085,2.9,4960.0018267465,329,6.2,38,932,3.8,1085,
2020/10/6 12:30,1050,2.9,4960.0022263642,326,6.3,38,932,3.6,1050,
2020/10/6 12:45,171,2.8,4960.0021555438,325,6.4,37,932,3.3,171,
2020/10/6 13:00,-48,2.8,4960.0010470473,322,6.5,37,932,2.4,-48,
2020/10/6 13:15,-36,2.8,4960.0014646943,319,6.5,37,932,2.7,-36,
2020/10/6 13:30,1092,2.8,4960.0022691348,316,6.6,37,932,4.1,1092,
2020/10/6 13:45,-108,2.8,4960.0022014511,314,6.6,37,932,3.4,-108,
2020/10/6 14:00,854,2.8,4960.004545,311,6.7,37,932,3.6,854,
2020/10/6 14:15,477,2.8,4960.0037967809,305,6.7,37,932,3.5,477,
2020/10/6 14:30,546,2.8,4960.00253,302,6.6,37,932,3.4,546,
2020/10/6 14:45,-21,3,4960.0001116857,298,6.6,37,932,3.1,-21,
2020/10/6 15:00,-135,3,4960.0038579211,296,6.5,37,932,2.8,-135,
2020/10/6 15:15,-184,3.1,4960.0006136691,292,6.5,37,932,2.6,-184,
2020/10/6 15:30,-168,3.2,4960.0049236031,290,6.4,37,932,2.3,-168,
2020/10/6 15:45,-132,3.3,4960.0045130874,288,6.3,38,932,1.8,-132,
2020/10/6 16:00,-128,3.3,4960.0002247412,286,6.2,38,932,1.3,-128,
2020/10/6 16:15,-128,3.3,4960.0004189131,284,6,39,932,1.1,-128,
2020/10/6 16:30,-153,3.2,4960.0039058955,283,5.8,41,932,1.2,-153,
2020/10/6 16:45,-138,3.1,4960.0012218962,283,5.5,43,932,1.3,-138,
2020/10/6 17:00,-138,3,4960.00279,282,5.3,45,932,1.5,-138,
2020/10/6 17:15,-95,2.8,4960.0009007415,283,5,47,932,2.7,-95,
2020/10/6 17:30,60,2.5,4960.0022126202,284,4.6,49,932,3.4,60,
2020/10/6 17:45,46,2.3,4960.0028723471,288,4.1,50,932,3.1,46,
2020/10/6 18:00,-165,2,4960.0022486627,290,3.7,52,932,2.7,-165,
2020/10/6 18:15,-91,1.7,4960.0007971541,291,3.4,53,932,3,-91,
2020/10/6 18:30,-48,1.3,4960.0047806527,293,3.3,53,932,2.8,-48,
2020/10/6 18:45,-143,0.8,4960.00241,293,3.2,54,932,2.2,-143,
2020/10/6 19:00,-137,0.4,4960.0042513962,304,3.1,54,932,2,-137,
2020/10/6 19:15,-139,0.1,4960.0038095166,180,2.7,56,932,2,-139,
2020/10/6 19:30,-156,0.6,5209,171,2.2,59,932,2.2,-156,
2020/10/6 19:45,-146,1.1,5533,170,1.7,63,932,2.4,-146,
2020/10/6 20:00,-128,1.6,5858,166,1.2,66,932,2.7,-128,
2020/10/6 20:15,-34,2.1,6370,172,0.8,70,932,2.8,-34,
2020/10/6 20:30,-100,2.8,7070,182,0.5,73,932,2.1,-100,
2020/10/6 20:45,-128,3.5,7771,188,0.2,76,932,2.3,-128,
2020/10/6 21:00,-154,4.3,8471,193,-0.1,79,932,2.6,-154,
2020/10/6 21:15,109,4.6,8562,194,-0.3,80,932,2.9,109,
2020/10/6 21:30,418,4.5,8043,193,-0.4,80,932,2.9,418,
2020/10/6 21:45,137,4.4,7524,192,-0.5,81,933,3.1,137,
2020/10/6 22:00,-69,4.3,7005,191,-0.6,81,933,3,-69,
2020/10/6 22:15,-20,4.1,6475,188,-0.5,81,933,2.8,-20,
2020/10/6 22:30,-139,4.1,5933,184,-0.4,80,933,2.5,-139,
2020/10/6 22:45,-158,4,5390,181,-0.2,79,933,1.9,-158,
2020/10/6 23:00,-138,4,4960.0019153623,179,-0.1,78,933,1.6,-138,
2020/10/6 23:15,-123,4.1,4960.0046119836,177,0,78,933,1.3,-123,
2020/10/6 23:30,-127,4.4,4960.0030565039,177,0.1,78,933,1.3,-127,
2020/10/6 23:45,-122,4.6,5073,179,0.2,78,933,1.1,-122,
2020/10/7 0:00,-121,1.4,4960.001296,201,-2,71,933,1,-121,
2020/10/7 0:15,-121,1.6,4960.0034717022,202,-2.1,71,933,1.3,-121,
2020/10/7 0:30,-124,1.8,4960.0031420988,202,-2.2,71,933,1.3,-124,
2020/10/7 0:45,-130,2,4960.0006031601,204,-2.2,71,933,1.3,-130,
2020/10/7 1:00,-125,2.2,4960.0031329751,204,-2.3,71,933,1.3,-125,
2020/10/7 1:15,-123,2.3,4960.0005824386,203,-2.3,71,933,1.1,-123,
2020/10/7 1:30,-123,2.4,4960.0018379091,202,-2.3,71,933,1.1,-123,
2020/10/7 1:45,-124,2.5,4960.0042463904,203,-2.2,70,933,1.2,-124,
2020/10/7 2:00,-124,2.6,4960.0011641392,203,-2.2,70,933,1.2,-124,
2020/10/7 2:15,-126,2.7,4960.0017220295,200,-2.1,70,933,1.1,-126,
2020/10/7 2:30,-132,2.7,4960.0022978863,197,-2,69,933,1.2,-132,
2020/10/7 2:45,-130,2.8,4960.001095,193,-1.8,69,933,1.2,-130,
2020/10/7 3:00,-128,2.8,4960.0018188084,190,-1.7,68,933,1.1,-128,
2020/10/7 3:15,-125,2.8,4960.0007238403,186,-1.5,68,933,1.2,-125,
2020/10/7 3:30,-129,2.8,4960.0044339567,182,-1.3,67,933,1.2,-129,
2020/10/7 3:45,-128,2.8,4960.0017500389,180,-1.2,66,933,1.2,-128,
2020/10/7 4:00,-127,2.8,4960.0027102535,176,-1,65,933,1.3,-127,
2020/10/7 4:15,-126,2.8,4960.0033809512,172,-0.9,66,933,1.4,-126,
2020/10/7 4:30,-132,2.8,4960.0039521395,167,-1,67,933,1.5,-132,
2020/10/7 4:45,-131,2.7,4960.0042728394,163,-1.1,68,933,1.6,-131,
2020/10/7 5:00,-133,2.7,4960.0041267644,158,-1.2,69,933,1.5,-133,
2020/10/7 5:15,-119,2.8,4960.0023328552,154,-1.4,70,933,1.2,-119,
2020/10/7 5:30,-122,2.8,4960.0038393631,150,-1.6,71,933,1.1,-122,
2020/10/7 5:45,-121,2.8,4960.002485,148,-1.8,72,933,0.8,-121,
2020/10/7 6:00,-122,2.9,4960.0016158434,144,-2,73,933,0.7,-122,
2020/10/7 6:15,-118,3,4960.0048770408,140,-2.1,74,933,0.8,-118,
2020/10/7 6:30,-115,3,4960.0006708049,139,-2.1,76,933,0.8,-115,
2020/10/7 6:45,-109,3.2,4960.0009703235,139,-2,77,933,0.9,-109,
2020/10/7 7:00,-101,3.3,4960.0043930258,137,-2,79,933,0.9,-101,
2020/10/7 7:15,-104,3.4,4960.0034138663,135,-1.7,79,933,1,-104,
2020/10/7 7:30,-122,3.5,4960.0036358567,134,-1.1,78,933,1.1,-122,
2020/10/7 7:45,-130,3.5,4960.0002039592,133,-0.5,77,933,1.3,-130,
2020/10/7 8:00,-133,3.6,4960.0006789966,132,0.1,76,933,1.5,-133,
2020/10/7 8:15,-123,3.5,4960.0048005107,130,0.6,74,933,1.8,-123,
2020/10/7 8:30,-130,3.3,4960.0012560109,129,1.1,73,933,1.9,-130,
2020/10/7 8:45,-156,3.2,4960.0006634143,125,1.6,71,934,2.2,-156,
2020/10/7 9:00,-152,3,4960.0000969922,123,2.1,70,934,2.2,-152,
2020/10/7 9:15,-120,2.9,4960.0003634232,121,2.5,68,934,2,-120,
2020/10/7 9:30,-129,2.9,4960.0029994131,121,2.9,67,934,2.2,-129,
2020/10/7 9:45,-186,3,4960.0015440861,123,3.4,65,934,2.3,-186,
2020/10/7 10:00,-98,3,4960.0049470455,123,3.8,64,934,2.5,-98,
2020/10/7 10:15,17,3,4960.0026985734,123,4.2,62,934,2.6,17,
2020/10/7 10:30,-152,3,4960.0003845155,124,4.6,61,934,2.4,-152,
2020/10/7 10:45,-146,3.1,4960.0029352696,126,4.9,60,934,2.6,-146,
2020/10/7 11:00,134,3.1,4960.001514,127,5.3,59,934,2.6,134,
2020/10/7 11:15,-143,3.1,4960.0036749371,127,5.7,58,934,2.5,-143,
2020/10/7 11:30,-125,3.2,4960.0047092167,129,6,57,934,2.3,-125,
2020/10/7 11:45,-115,3.2,4960.004914,131,6.3,56,933,2.2,-115,
2020/10/7 12:00,-136,3.3,4960.0045669145,133,6.6,55,933,2.3,-136,
2020/10/7 12:15,-150,3.3,4960.0002490385,133,6.9,54,933,2.4,-150,
2020/10/7 12:30,-116,3.3,4960.0012420649,135,7.1,53,933,2.9,-116,
2020/10/7 12:45,-31,3.3,4960.003041,135,7.4,52,933,2.9,-31,
2020/10/7 13:00,-127,3.3,4960.0028481151,137,7.6,51,933,2.5,-127,
2020/10/7 13:15,-129,3.3,4960.0007969988,137,7.8,51,933,2.7,-129,
2020/10/7 13:30,-162,3.3,4960.0025685486,139,7.9,50,933,2.5,-162,
2020/10/7 13:45,-133,3.3,4960.0021597402,141,8,50,932,2.3,-133,
2020/10/7 14:00,-122,3.4,4960.0006850878,142,8.1,49,932,2.4,-122,
2020/10/7 14:15,-163,3.4,4960.0046754245,142,8.2,49,932,2,-163,
2020/10/7 14:30,-113,3.5,4960.0017981937,143,8.2,48,932,2.3,-113,
2020/10/7 14:45,-110,3.5,4960.0042508541,145,8.2,48,932,2,-110,
2020/10/7 15:00,-125,3.6,4960.0007925197,146,8.2,47,932,2.1,-125,
2020/10/7 15:15,-121,3.6,4960.0016336055,146,8.2,47,932,1.9,-121,
2020/10/7 15:30,-109,3.6,4960.0045071318,146,8.1,48,932,2.1,-109,
2020/10/7 15:45,-134,3.6,4960.0013122394,148,8,48,932,2.5,-134,
2020/10/7 16:00,-137,3.6,4960.0009792304,148,7.9,49,932,2.6,-137,
2020/10/7 16:15,-105,3.6,4960.0005168691,148,7.5,51,932,2.6,-105,
2020/10/7 16:30,-115,3.5,4960.0016159982,147,6.8,56,932,3,-115,
2020/10/7 16:45,227,3.4,4960.0008956804,146,6.1,61,933,3.3,227,
2020/10/7 17:00,504,3.3,4960.0027403752,145,5.4,66,933,3.6,504,
2020/10/7 17:15,1509,3.3,4960.0034245751,145,4.9,68,933,4,1509,
2020/10/7 17:30,1550,3.2,4960.0038844658,144,4.6,68,933,4,1550,
2020/10/7 17:45,1660,3.1,4960.0049767034,143,4.2,68,933,4.1,1660,
2020/10/7 18:00,796,3.1,4960.002653,142,3.9,68,933,3.6,796,
2020/10/7 18:15,462,3,4960.0021161173,138,3.8,68,933,3.4,462,
2020/10/7 18:30,305,3,4960.0023414145,135,3.9,67,933,3.4,305,
2020/10/7 18:45,-80,3,4960.0022931398,130,4,66,933,3,-80,
2020/10/7 19:00,25,3,4960.0030873417,127,4.1,65,933,3,25,
2020/10/7 19:15,-154,3.1,4960.0029944285,122,4.1,64,933,2.8,-154,
2020/10/7 19:30,-167,3.1,4960.0027636808,119,3.8,65,933,2.8,-167,
2020/10/7 19:45,-144,3.1,4960.0001523829,115,3.6,66,933,2.7,-144,
2020/10/7 20:00,-24,3.1,4960.0019795327,112,3.3,67,933,2.9,-24,
2020/10/7 20:15,169,3.2,4960.0004388706,110,3.1,68,933,3.1,169,
2020/10/7 20:30,705,3.2,4960.0012665317,110,2.8,69,933,3.6,705,
2020/10/7 20:45,937,3.3,4960.0039777558,110,2.5,70,934,3.7,937,
2020/10/7 21:00,773,3.3,4960.0023422959,110,2.2,71,934,3.6,773,
2020/10/7 21:15,519,3.3,4960.0006080242,111,1.9,71,934,3.3,519,
2020/10/7 21:30,885,3.3,4960.0021754434,113,1.7,72,934,3.4,885,
2020/10/7 21:45,897,3.3,4960.0015411617,115,1.5,73,934,3.3,897,
2020/10/7 22:00,1211,3.3,4960.0007152799,117,1.3,74,934,3.7,1211,
2020/10/7 22:15,1283,3.3,4960.0040877748,117,1,75,934,3.5,1283,
2020/10/7 22:30,1091,3.2,4960.0036114727,116,0.6,77,934,3.4,1091,
2020/10/7 22:45,1158,3.2,4960.0039122014,116,0.1,78,934,3.5,1158,
2020/10/7 23:00,813,3.2,4960.0000001077,114,-0.3,80,934,3.3,813,
2020/10/7 23:15,391,3.2,4960.0009212232,114,-0.6,81,934,3,391,
2020/10/7 23:30,247,3.1,4960.0006414438,112,-0.8,82,934,2.7,247,
2020/10/7 23:45,271,3.2,4960.0016431959,110,-0.9,82,934,3,271,
2020/10/8 0:00,-4,4.2,4960.0007308105,115,-1.2,78,935,2.8,-4,
2020/10/8 0:15,-47,4.2,4960.0014658378,115,-1.3,78,935,2.8,-47,
2020/10/8 0:30,64,4.2,4960.0045696348,114,-1.4,79,935,3.1,64,
2020/10/8 0:45,562,4.1,4960.0004264502,113,-1.5,79,935,3.4,562,
2020/10/8 1:00,558,4.1,4960.000026,112,-1.6,80,935,3.1,558,
2020/10/8 1:15,648,4.1,4960.0029201801,112,-1.7,80,935,3.2,648,
2020/10/8 1:30,435,4,4960.0036148119,112,-1.8,81,935,3,435,
2020/10/8 1:45,103,4,4960.0047090081,113,-1.9,81,935,3,103,
2020/10/8 2:00,298,3.9,4960.0036999129,114,-2,82,935,3.1,298,
2020/10/8 2:15,273,3.9,4960.0030147549,114,-2.1,82,935,2.9,273,
2020/10/8 2:30,1186,3.9,4960.002519,114,-2.2,82,935,3.7,1186,
2020/10/8 2:45,1927,3.9,4960.0001719233,114,-2.2,82,935,3.7,1927,
2020/10/8 3:00,1854,3.9,4960.004944,114,-2.3,82,935,3.8,1854,
2020/10/8 3:15,1640,3.9,4960.0003967325,114,-2.3,82,935,3.4,1640,
2020/10/8 3:30,1762,4,4960.002358,112,-2.3,82,935,3.7,1762,
2020/10/8 3:45,1785,4,4960.0030574122,110,-2.4,83,935,3.8,1785,
2020/10/8 4:00,1675,4.1,4960.0003703516,108,-2.4,83,935,3.7,1675,
